lon,lat,extreme_Tmax_proxy,extreme_Tmin_proxy,extreme_Prec_proxy,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,prec_01,prec_02,prec_03,prec_04,prec_05,prec_06,prec_07,prec_08,prec_09,prec_10,prec_11,prec_12,tavg_01,tavg_02,tavg_03,tavg_04,tavg_05,tavg_06,tavg_07,tavg_08,tavg_09,tavg_10,tavg_11,tavg_12,GDD_01,GDD_02,GDD_03,GDD_04,GDD_05,GDD_06,GDD_07,GDD_08,GDD_09,GDD_10,GDD_11,GDD_12,GDD_gs,GDD_annual,elevation_m,slope_deg,aspect_deg,clay_pct,sand_pct,silt_pct,soc_dgkg,bdod_kgdm3,cec_cmolkg,ph,nitrogen_cgkg,wheat_yield_tha,wheat_yield_pred_tha,yield_uncertainty_tha,yield_source,yield_blended_tha,yield_source_blend,grid_id,zenodo_yield_tha,n_px
117.5208,40.3542,26.2,-15.44,181.0,7.2422,11.6837,28.0588,1131.3575,26.2,-15.44,41.64,20.4447,-7.462,20.4447,-7.462,562.0,181.0,3.0,125.8745,409.0,10.0,409.0,10.0,3.0,4.0,9.0,19.0,39.0,79.0,181.0,149.0,51.0,19.0,6.0,3.0,-9.24,-6.236,0.3079999999999998,8.896,14.968,19.344,21.588,20.396,15.18,8.68,-0.076,-6.904,0.0,0.0,0.0,0.0,154.008,280.32,359.228,322.276,155.4,0.0,0.0,0.0,1271.232,1271.232,773.5098,14.3506,240.2189,15.6,46.0,38.4,378.0,1.25,20.2,7.0,37.8,,6.9402570820187846,0.1152331919396063,SpatialPred,6.657774685489931,BayesianBlend,71,,0
116.8125,40.3125,30.028,-11.792,184.0,11.0855,12.005,28.7064,1138.1964,30.028,-11.792,41.82,24.2787,-3.7513,24.2787,-3.7513,517.0,184.0,3.0,134.6006,391.0,9.0,391.0,9.0,3.0,3.0,7.0,14.0,30.0,70.0,184.0,137.0,45.0,16.0,5.0,3.0,-5.708,-2.228,4.544,13.232,19.116,23.5,25.328,24.032,18.98,12.208,3.376,-3.308,0.0,0.0,0.0,96.96,282.596,405.0,475.168,434.992,269.4,68.448,0.0,0.0,1964.116,2032.564,136.0249,7.6778,296.8843,18.2,43.6,38.2,171.0,1.34,17.5,7.7,17.1,,7.134627024368968,0.1152331919396063,SpatialPred,6.458665418769141,BayesianBlend,72,,0
116.8542,40.3125,29.292,-12.168,183.0,10.4555,11.7923,28.4427,1130.504,29.292,-12.168,41.46,23.5687,-4.2753,23.5687,-4.2753,520.0,183.0,3.0,133.9758,392.0,9.0,392.0,9.0,3.0,3.0,7.0,14.0,31.0,70.0,183.0,139.0,46.0,16.0,5.0,3.0,-6.176,-2.864,3.84,12.524,18.372,22.728,24.636,23.344,18.296,11.664,2.872,-3.78,0.0,0.0,0.0,75.72,259.532,381.84,453.716,413.664,248.88,51.584,0.0,0.0,1833.352,1884.936,251.9676,12.1113,349.6455,18.1,45.7,36.3,216.0,1.32,17.3,7.6,21.6,,7.106012649780334,0.1152331919396063,SpatialPred,6.730420053362549,BayesianBlend,73,,0
116.8958,40.3125,28.996,-12.384,184.0,10.232,11.8907,28.7353,1124.1024,28.996,-12.384,41.38,23.2753,-4.4167,23.2753,-4.4167,524.0,184.0,3.0,133.5163,394.0,9.0,394.0,9.0,3.0,3.0,7.0,14.0,32.0,71.0,184.0,139.0,47.0,16.0,5.0,3.0,-6.292,-3.044,3.632,12.256,18.112,22.416,24.332,23.052,18.016,11.464,2.72,-3.912,0.0,0.0,0.0,67.68,251.472,372.48,444.292,404.612,240.48,45.384,0.0,0.0,1781.016,1826.4,298.9438,13.4894,236.8115,18.1,45.0,36.9,325.0,1.28,17.4,7.3,32.5,,7.100755144294248,0.1152331919396063,SpatialPred,5.987109027842055,BayesianBlend,74,,0
116.9375,40.3125,29.376,-12.2,185.0,10.6078,12.0503,28.9839,1126.1251,29.376,-12.2,41.576,23.6533,-4.0893,23.6533,-4.0893,522.0,185.0,3.0,134.4376,394.0,9.0,394.0,9.0,3.0,3.0,7.0,14.0,31.0,70.0,185.0,139.0,46.0,16.0,5.0,3.0,-6.004,-2.652,4.08,12.72,18.54,22.804,24.7,23.444,18.376,11.836,3.064,-3.616,0.0,0.0,0.0,81.6,264.74,384.12,455.7,416.764,251.28,56.916,0.0,0.0,1854.204,1911.12,210.1388,10.9305,128.8893,18.1,44.1,37.8,402.0,1.26,17.7,7.0,40.2,,7.113805081529036,0.1152331919396063,SpatialPred,6.602056276430355,BayesianBlend,75,,0
116.9792,40.3125,29.292,-12.232,185.0,10.5477,11.9667,28.8187,1126.5769,29.292,-12.232,41.524,23.598,-4.1527,23.598,-4.1527,522.0,185.0,3.0,134.4376,394.0,9.0,394.0,9.0,3.0,3.0,7.0,14.0,31.0,70.0,185.0,139.0,46.0,16.0,5.0,3.0,-6.064,-2.692,4.0,12.636,18.496,22.764,24.636,23.396,18.324,11.772,3.028,-3.684,0.0,0.0,0.0,79.08,263.376,382.92,453.716,415.276,249.72,54.932,0.0,0.0,1844.088,1899.02,215.0373,10.1141,230.8058,18.3,45.8,36.0,369.0,1.26,17.9,7.1,36.9,,7.105844512821647,0.1152331919396063,SpatialPred,6.468633102404896,BayesianBlend,76,,0
117.0208,40.3125,28.896,-12.444,185.0,10.1587,11.8187,28.5889,1121.5319,28.896,-12.444,41.34,23.188,-4.4567,23.188,-4.4567,525.0,185.0,3.0,134.3492,396.0,9.0,396.0,9.0,3.0,3.0,7.0,14.0,31.0,70.0,185.0,141.0,47.0,16.0,5.0,3.0,-6.336,-3.076,3.544,12.12,17.96,22.268,24.248,23.044,17.952,11.424,2.708,-3.972,0.0,0.0,0.0,63.6,246.76,368.04,441.688,404.364,238.56,44.144,0.0,0.0,1763.0119,1807.1559,305.3876,13.4135,131.3839,18.6,46.7,34.6,330.0,1.27,18.3,7.1,33.0,,7.091352284866857,0.1152331919396063,SpatialPred,6.394314103233113,BayesianBlend,77,,0
117.0625,40.3125,29.088,-12.296,184.0,10.3712,11.819,28.5593,1123.3027,29.088,-12.296,41.384,23.404,-4.288,23.404,-4.288,522.0,184.0,3.0,134.2052,393.0,9.0,393.0,9.0,3.0,3.0,7.0,14.0,31.0,69.0,184.0,140.0,47.0,16.0,5.0,3.0,-6.184,-2.884,3.776,12.352,18.164,22.448,24.464,23.292,18.192,11.648,2.932,-3.78,0.0,0.0,0.0,70.56,253.084,373.44,448.384,412.052,245.76,51.088,0.0,0.0,1803.28,1854.368,242.9649,11.9421,238.4676,18.9,45.8,35.3,320.0,1.27,18.9,7.2,32.0,,7.098654324034395,0.1152331919396063,SpatialPred,6.466521215305883,BayesianBlend,78,,0
117.1042,40.3125,28.848,-12.62,184.0,10.085,11.8213,28.5071,1125.0421,28.848,-12.62,41.468,23.1467,-4.586,23.1467,-4.586,525.0,184.0,3.0,133.8312,395.0,9.0,395.0,9.0,3.0,3.0,7.0,14.0,32.0,70.0,184.0,141.0,47.0,16.0,5.0,3.0,-6.48,-3.212,3.452,12.028,17.892,22.18,24.216,23.044,17.932,11.38,2.656,-4.068,0.0,0.0,0.0,60.84,244.652,365.4,440.696,404.364,237.96,42.78,0.0,0.0,1753.912,1796.692,307.1927,10.3242,296.1293,18.3,46.0,35.7,325.0,1.27,19.2,7.2,32.5,,7.090014445896628,0.1152331919396063,SpatialPred,6.094680773659598,BayesianBlend,79,,0
117.1458,40.3125,28.248,-13.084,184.0,9.4653,11.6893,28.2816,1123.6349,28.248,-13.084,41.332,22.5327,-5.164,22.5327,-5.164,534.0,184.0,3.0,132.5639,400.0,9.0,400.0,9.0,3.0,3.0,7.0,16.0,33.0,72.0,184.0,144.0,48.0,16.0,5.0,3.0,-7.012,-3.86,2.756,11.308,17.224,21.532,23.648,22.428,17.316,10.808,2.068,-4.636,0.0,0.0,0.0,39.24,223.944,345.96,423.088,385.268,219.48,25.048,0.0,0.0,1636.98,1662.028,434.4197,16.1011,278.5764,17.6,47.1,35.3,324.0,1.27,19.2,7.2,32.4,,7.061935233685949,0.1152331919396063,SpatialPred,6.396310161246946,BayesianBlend,80,,0
117.1875,40.3125,27.212,-13.956,185.0,8.3877,11.5247,27.9942,1121.3804,27.212,-13.956,41.168,21.4727,-6.1787,21.4727,-6.1787,552.0,185.0,3.0,129.4618,408.0,10.0,408.0,10.0,3.0,4.0,8.0,17.0,36.0,76.0,185.0,147.0,50.0,17.0,6.0,3.0,-7.944,-4.984,1.568,10.072,16.06,20.448,22.612,21.368,16.252,9.776,1.028,-5.612,0.0,0.0,0.0,2.1599999999999966,187.86,313.44,390.972,352.408,187.56,0.0,0.0,0.0,1434.4,1434.4,668.7756,22.4317,263.9371,17.8,45.2,37.0,376.0,1.26,19.7,7.1,37.6,,7.013296987414759,0.1152331919396063,SpatialPred,6.478538911927967,BayesianBlend,81,,0
117.2292,40.3125,26.908,-14.216,185.0,8.0743,11.3553,27.6124,1125.3997,26.908,-14.216,41.124,21.21,-6.5407,21.21,-6.5407,556.0,185.0,3.0,128.8885,410.0,10.0,410.0,10.0,3.0,4.0,8.0,18.0,36.0,77.0,185.0,148.0,51.0,17.0,6.0,3.0,-8.268,-5.404,1.168,9.736,15.716,20.156,22.352,21.136,15.996,9.504,0.7479999999999998,-5.936,0.0,0.0,0.0,0.0,177.196,304.68,382.912,345.216,179.88,0.0,0.0,0.0,1389.884,1389.884,700.8099,20.6896,121.828,18.2,42.2,39.5,452.0,1.22,19.5,6.9,45.2,,6.998095664725231,0.1152331919396063,SpatialPred,6.67082632951344,BayesianBlend,82,,0
117.2708,40.3125,26.736,-14.364,185.0,7.9115,11.4583,27.8792,1121.2455,26.736,-14.364,41.1,21.0227,-6.6347,21.0227,-6.6347,562.0,185.0,3.0,127.7295,412.0,10.0,412.0,10.0,3.0,4.0,9.0,18.0,37.0,78.0,185.0,149.0,52.0,18.0,6.0,3.0,-8.344,-5.504,1.012,9.528,15.52,19.98,22.148,20.936,15.796,9.304,0.6160000000000001,-6.072,0.0,0.0,0.0,0.0,171.12,299.4,376.588,339.016,173.88,0.0,0.0,0.0,1360.004,1360.004,748.8714,24.2326,193.886,17.6,42.6,39.8,475.0,1.22,18.6,6.9,47.5,,6.981415233467829,0.1152331919396063,SpatialPred,6.31042118513175,BayesianBlend,83,,0
117.3125,40.3125,27.66,-13.584,185.0,8.9283,11.5913,28.1043,1124.5634,27.66,-13.584,41.244,22.02,-5.7213,22.02,-5.7213,548.0,185.0,3.0,130.6403,407.0,10.0,407.0,10.0,3.0,4.0,8.0,16.0,35.0,74.0,185.0,148.0,49.0,17.0,6.0,3.0,-7.512,-4.48,2.148,10.732,16.604,20.98,23.112,21.972,16.82,10.316,1.604,-5.172,0.0,0.0,0.0,21.96,204.724,329.4,406.472,371.132,204.6,9.796,0.0,0.0,1538.288,1548.084,508.0185,18.0674,128.7364,16.7,43.4,39.9,483.0,1.23,18.4,6.9,48.3,,7.025471773018512,0.1152331919396063,SpatialPred,6.2770715731128455,BayesianBlend,84,,0
117.3542,40.3125,27.1,-14.112,184.0,8.3557,11.6313,28.2232,1120.8242,27.1,-14.112,41.212,21.4233,-6.226,21.4233,-6.226,555.0,184.0,3.0,128.9068,409.0,10.0,409.0,10.0,3.0,4.0,8.0,18.0,36.0,76.0,184.0,149.0,51.0,17.0,6.0,3.0,-7.992,-5.016,1.556,10.084,15.996,20.356,22.544,21.372,16.212,9.764,1.068,-5.672,0.0,0.0,0.0,2.519999999999996,185.876,310.68,388.864,352.532,186.36,0.0,0.0,0.0,1426.832,1426.832,635.1361,20.2381,198.2457,16.0,43.0,41.0,494.0,1.22,19.2,6.9,49.4,,7.006948726570503,0.1152331919396063,SpatialPred,6.323810613546657,BayesianBlend,85,,0
117.3958,40.3125,27.612,-13.744,184.0,8.8558,11.7123,28.3208,1123.6605,27.612,-13.744,41.356,21.9333,-5.788,21.9333,-5.788,549.0,184.0,3.0,129.8826,406.0,10.0,406.0,10.0,3.0,4.0,8.0,17.0,35.0,74.0,184.0,148.0,50.0,17.0,6.0,3.0,-7.6,-4.528,2.0920000000000005,10.68,16.528,20.848,23.036,21.92,16.72,10.256,1.58,-5.236,0.0,0.0,0.0,20.40000000000001,202.368,325.44,404.116,369.52,201.6,7.936,0.0,0.0,1523.444,1531.3799,516.0388,18.8975,141.2264,16.2,43.7,40.1,500.0,1.21,19.6,6.8,50.0,,7.0191383269730725,0.1152331919396063,SpatialPred,6.5798194659124105,BayesianBlend,86,,0
117.4375,40.3125,27.788,-13.696,183.0,8.9998,11.7377,28.2944,1127.5599,27.788,-13.696,41.484,22.1127,-5.7047,22.1127,-5.7047,545.0,183.0,3.0,129.9361,403.0,10.0,403.0,10.0,3.0,4.0,8.0,17.0,35.0,73.0,183.0,147.0,49.0,17.0,6.0,3.0,-7.548,-4.428,2.236,10.82,16.708,21.032,23.216,22.104,16.9,10.412,1.72,-5.148,0.0,0.0,0.0,24.6,207.948,330.96,409.696,375.224,207.0,12.771999999999998,0.0,0.0,1555.428,1568.2,468.7937,19.0567,277.475,16.6,46.2,37.2,497.0,1.22,19.2,6.9,49.7,,7.01411052304631,0.1152331919396063,SpatialPred,6.473848828294304,BayesianBlend,87,,0
117.4792,40.3125,27.292,-14.188,184.0,8.4963,11.7253,28.2674,1125.6936,27.292,-14.188,41.48,21.604,-6.1693,21.604,-6.1693,554.0,184.0,3.0,128.9373,408.0,10.0,408.0,10.0,3.0,4.0,8.0,18.0,36.0,75.0,184.0,149.0,50.0,18.0,6.0,3.0,-7.976,-4.924,1.68,10.232,16.164,20.5,22.724,21.592,16.4,9.924,1.24,-5.596,0.0,0.0,0.0,6.959999999999994,191.084,315.0,394.444,359.352,192.0,0.0,0.0,0.0,1458.84,1458.84,577.5291,18.3017,181.3305,16.4,47.4,36.2,517.0,1.22,18.7,6.9,51.7,,6.981962448052021,0.1152331919396063,SpatialPred,6.30861029946854,BayesianBlend,88,,0
117.5208,40.3125,26.236,-15.068,185.0,7.3992,11.5557,27.9771,1124.0483,26.236,-15.068,41.304,20.5367,-7.1947,20.5367,-7.1947,571.0,185.0,3.0,126.0411,415.0,10.0,415.0,10.0,3.0,4.0,9.0,20.0,39.0,79.0,185.0,151.0,52.0,19.0,7.0,3.0,-8.932,-6.048,0.4520000000000004,8.968,15.024,19.416,21.672,20.516,15.324,8.864,0.1640000000000001,-6.6240000000000006,0.0,0.0,0.0,0.0,155.744,282.48,361.832,325.996,159.72,0.0,0.0,0.0,1285.7721,1285.7721,557.4519,18.1121,257.3983,15.4,45.2,39.4,550.0,1.19,19.3,6.7,55.0,,6.92283825021951,0.1152331919396063,SpatialPred,6.469124456399352,BayesianBlend,89,,0
116.8125,40.2708,30.08,-11.42,186.0,11.3185,12.083,29.1157,1124.2325,30.08,-11.42,41.5,24.362,-3.326,24.362,-3.326,517.0,186.0,3.0,135.584,392.0,10.0,392.0,10.0,4.0,3.0,6.0,13.0,30.0,69.0,186.0,137.0,45.0,16.0,5.0,3.0,-5.248,-1.824,4.864,13.412,19.188,23.58,25.396,24.096,19.124,12.464,3.668,-2.92,0.0,0.0,0.0,102.36,284.828,407.4,477.276,436.976,273.72,76.384,0.0,0.0,1982.56,2058.944,85.34050000000002,3.8589,218.0874,17.9,45.0,37.1,349.0,1.27,16.7,7.1,34.9,6.998217105865479,7.146967807342316,0.03,Xiao2024,6.998217105865479,Xiao2024,90,,0
116.8542,40.2708,29.332,-11.752,186.0,10.7073,11.874,28.9018,1115.5969,29.332,-11.752,41.084,23.6673,-3.814,23.6673,-3.814,522.0,186.0,3.0,134.598,394.0,9.0,394.0,9.0,3.0,3.0,7.0,14.0,31.0,70.0,186.0,138.0,46.0,16.0,5.0,3.0,-5.668,-2.428,4.16,12.692,18.476,22.848,24.708,23.456,18.472,11.92,3.212,-3.352,0.0,0.0,0.0,80.76,262.756,385.44,455.948,417.136,254.16,59.52,0.0,0.0,1856.2,1915.72,216.4476,12.76,213.2912,18.1,44.9,37.0,387.0,1.25,17.6,7.0,38.7,,7.117112886505118,0.1152331919396063,SpatialPred,6.475027928800095,BayesianBlend,91,,0
116.8958,40.2708,29.232,-12.044,187.0,10.5817,11.946,28.9418,1120.1403,29.232,-12.044,41.276,23.5713,-4.018,23.5713,-4.018,522.0,187.0,3.0,135.4209,395.0,9.0,395.0,9.0,3.0,3.0,7.0,13.0,31.0,69.0,187.0,139.0,46.0,16.0,5.0,3.0,-5.9,-2.624,4.02,12.644,18.428,22.736,24.604,23.368,18.344,11.816,3.08,-3.52,0.0,0.0,0.0,79.32,261.268,382.08,452.724,414.408,250.32,56.296,0.0,0.0,1840.12,1896.416,230.583,11.5834,85.0023,18.4,45.8,35.7,323.0,1.26,18.9,7.3,32.3,,7.120754477697447,0.1152331919396063,SpatialPred,6.630896028016876,BayesianBlend,92,,0
116.9375,40.2708,29.316,-12.072,188.0,10.6253,11.9493,28.8715,1123.6359,29.316,-12.072,41.388,23.644,-4.0307,23.644,-4.0307,524.0,188.0,3.0,135.8541,398.0,9.0,398.0,9.0,3.0,3.0,7.0,13.0,30.0,70.0,188.0,140.0,46.0,16.0,5.0,3.0,-5.952,-2.624,4.064,12.708,18.504,22.784,24.668,23.456,18.408,11.856,3.108,-3.528,0.0,0.0,0.0,81.24,263.624,383.52,454.708,417.136,252.24,57.536,0.0,0.0,1852.468,1910.004,208.5977,11.2184,339.7972,18.5,46.3,35.2,294.0,1.27,18.9,7.3,29.4,,7.12411403448293,0.1152331919396063,SpatialPred,6.336351914333873,BayesianBlend,93,,0
116.9792,40.2708,29.376,-11.928,188.0,10.7262,11.841,28.6679,1122.8962,29.376,-11.928,41.304,23.7413,-3.9227,23.7413,-3.9227,521.0,188.0,3.0,136.5719,396.0,9.0,396.0,9.0,3.0,3.0,6.0,13.0,30.0,68.0,188.0,140.0,46.0,16.0,5.0,3.0,-5.832,-2.512,4.156,12.796,18.568,22.836,24.776,23.604,18.524,11.968,3.24,-3.42,0.0,0.0,0.0,83.88,265.608,385.08,458.056,421.724,255.72,61.008,0.0,0.0,1870.068,1931.076,175.5958,11.7663,96.7411,18.5,45.7,35.8,347.0,1.26,18.8,7.1,34.7,,7.123834892778391,0.1152331919396063,SpatialPred,6.402551190997522,BayesianBlend,94,,0
117.0208,40.2708,29.38,-11.928,187.0,10.7438,11.887,28.7765,1119.3995,29.38,-11.928,41.308,23.7267,-3.8567,23.7267,-3.8567,519.0,187.0,3.0,136.2699,394.0,9.0,394.0,9.0,3.0,3.0,6.0,13.0,30.0,68.0,187.0,139.0,46.0,16.0,5.0,3.0,-5.756,-2.424,4.208,12.8,18.528,22.772,24.784,23.636,18.516,11.98,3.28,-3.368,0.0,0.0,0.0,84.0,264.368,383.16,458.304,422.716,255.48,61.38,0.0,0.0,1868.028,1929.408,165.7368,8.1226,166.972,18.8,46.2,34.9,389.0,1.26,18.7,7.0,38.9,,7.1200539828353415,0.1152331919396063,SpatialPred,6.3895866934939,BayesianBlend,95,,0
117.0625,40.2708,29.444,-11.932,187.0,10.82,11.8973,28.7542,1120.8229,29.444,-11.932,41.376,23.8113,-3.8147,23.8113,-3.8147,519.0,187.0,3.0,136.0858,393.0,9.0,393.0,9.0,3.0,3.0,6.0,14.0,30.0,67.0,187.0,139.0,46.0,16.0,5.0,3.0,-5.74,-2.34,4.324,12.904,18.616,22.84,24.86,23.728,18.616,12.044,3.348,-3.332,0.0,0.0,0.0,87.12,267.096,385.2,460.66,425.568,258.48,63.364,0.0,0.0,1884.124,1947.488,144.796,5.3527,242.9287,18.7,47.2,34.1,365.0,1.26,19.1,7.1,36.5,,7.115163104318955,0.1152331919396063,SpatialPred,6.197810215222374,BayesianBlend,96,,0
117.1042,40.2708,28.912,-12.292,187.0,10.3048,11.781,28.5919,1118.7726,28.912,-12.292,41.204,23.2887,-4.29,23.2887,-4.29,526.0,187.0,3.0,135.2872,398.0,9.0,398.0,9.0,3.0,3.0,7.0,14.0,31.0,69.0,187.0,142.0,46.0,16.0,5.0,3.0,-6.184,-2.908,3.74,12.268,18.052,22.316,24.344,23.204,18.092,11.58,2.892,-3.796,0.0,0.0,0.0,68.04,249.612,369.48,444.664,409.324,242.76,48.98,0.0,0.0,1783.88,1832.86,276.0268,14.2599,257.9113,18.6,46.1,35.3,388.0,1.26,19.4,7.1,38.8,,7.106318562810988,0.1152331919396063,SpatialPred,6.5058592999777805,BayesianBlend,97,,0
117.1458,40.2708,28.336,-12.696,187.0,9.7357,11.5813,28.2251,1117.9141,28.336,-12.696,41.032,22.7273,-4.8333,22.7273,-4.8333,534.0,187.0,3.0,133.8988,402.0,9.0,402.0,9.0,3.0,3.0,7.0,16.0,32.0,71.0,187.0,144.0,47.0,16.0,5.0,3.0,-6.692,-3.528,3.088,11.596,17.436,21.724,23.808,22.668,17.564,11.088,2.396,-4.292,0.0,0.0,0.0,47.88,230.516,351.72,428.048,392.708,226.92,33.728,0.0,0.0,1677.792,1711.52,384.4227,15.4189,268.441,19.2,44.0,36.7,494.0,1.24,19.3,6.9,49.4,,7.082919219282153,0.1152331919396063,SpatialPred,6.49005854583869,BayesianBlend,98,,0
117.1875,40.2708,27.72,-13.184,187.0,9.0868,11.4483,27.9883,1115.9247,27.72,-13.184,40.904,22.088,-5.4267,22.088,-5.4267,547.0,187.0,3.0,131.159,407.0,10.0,407.0,10.0,3.0,4.0,8.0,16.0,34.0,74.0,187.0,146.0,49.0,17.0,6.0,3.0,-7.224,-4.22,2.32,10.816,16.708,21.044,23.18,22.048,16.944,10.48,1.804,-4.856,0.0,0.0,0.0,24.480000000000004,207.948,331.32,408.58,373.488,208.32,14.880000000000004,0.0,0.0,1554.1361,1569.016,523.7817,18.5434,213.8061,19.6,42.3,38.0,555.0,1.22,19.2,6.8,55.5,,7.039737400268902,0.1152331919396063,SpatialPred,6.427027602026984,BayesianBlend,99,,0
117.2292,40.2708,27.704,-13.192,187.0,9.062,11.3693,27.8006,1118.6947,27.704,-13.192,40.896,22.094,-5.492,22.094,-5.492,548.0,187.0,3.0,131.246,408.0,10.0,408.0,10.0,3.0,4.0,8.0,16.0,34.0,74.0,187.0,147.0,49.0,17.0,6.0,3.0,-7.268,-4.324,2.236,10.776,16.668,21.024,23.188,22.064,16.968,10.488,1.8,-4.884,0.0,0.0,0.0,23.28,206.708,330.72,408.828,373.984,209.04,15.128,0.0,0.0,1552.5601,1567.6881,502.6463,20.6975,133.3622,18.7,41.8,39.4,514.0,1.21,18.9,6.9,51.4,,7.037330800380244,0.1152331919396063,SpatialPred,6.383584526889603,BayesianBlend,100,,0
117.2708,40.2708,27.504,-13.492,187.0,8.8187,11.5153,28.0889,1116.4423,27.504,-13.492,40.996,21.844,-5.6927,21.844,-5.6927,556.0,187.0,3.0,130.0106,412.0,10.0,412.0,10.0,3.0,4.0,8.0,17.0,35.0,76.0,187.0,149.0,50.0,18.0,6.0,3.0,-7.436,-4.512,2.0120000000000005,10.492,16.412,20.804,22.936,21.796,16.688,10.212,1.572,-5.116,0.0,0.0,0.0,14.759999999999998,198.772,324.12,401.016,365.676,200.64,6.572000000000003,0.0,0.0,1504.984,1511.556,566.8205,20.0583,234.6817,17.7,41.6,40.7,488.0,1.21,18.6,6.9,48.8,,7.021563187257213,0.1152331919396063,SpatialPred,6.167977095145033,BayesianBlend,101,,0
117.3125,40.2708,28.132,-12.964,187.0,9.5135,11.5903,28.2031,1119.6958,28.132,-12.964,41.096,22.5353,-5.08,22.5353,-5.08,545.0,187.0,3.0,132.1195,407.0,9.0,407.0,9.0,3.0,3.0,7.0,16.0,34.0,73.0,187.0,147.0,49.0,17.0,6.0,3.0,-6.884,-3.824,2.776,11.3,17.16,21.484,23.616,22.516,17.4,10.888,2.244,-4.532,0.0,0.0,0.0,39.0,221.96,344.52,422.096,387.996,222.0,27.528,0.0,0.0,1637.572,1665.1,408.1486,16.4663,129.2004,16.8,43.1,40.1,428.0,1.24,19.3,7.0,42.8,,7.047226824979096,0.1152331919396063,SpatialPred,6.354684875683364,BayesianBlend,102,,0
117.3542,40.2708,27.504,-13.512,186.0,8.8835,11.567,28.2012,1117.1729,27.504,-13.512,41.016,21.8933,-5.6633,21.8933,-5.6633,554.0,186.0,3.0,129.5822,409.0,10.0,409.0,10.0,3.0,4.0,8.0,17.0,36.0,75.0,186.0,148.0,50.0,18.0,6.0,3.0,-7.436,-4.456,2.112,10.62,16.48,20.82,22.98,21.888,16.752,10.304,1.644,-5.096,0.0,0.0,0.0,18.6,200.88,324.6,402.38,368.528,202.56,9.424,0.0,0.0,1517.548,1526.972,529.3122,18.4903,235.4405,16.2,46.7,37.1,400.0,1.26,19.9,7.1,40.0,,7.007306726585008,0.1152331919396063,SpatialPred,6.352127607579117,BayesianBlend,103,,0
117.3958,40.2708,27.2,-13.92,185.0,8.5242,11.6357,28.2969,1117.4526,27.2,-13.92,41.12,21.5527,-6.0213,21.5527,-6.0213,557.0,185.0,3.0,128.7974,410.0,10.0,410.0,10.0,3.0,4.0,8.0,18.0,36.0,76.0,185.0,149.0,51.0,18.0,6.0,3.0,-7.796,-4.816,1.744,10.236,16.12,20.456,22.656,21.54,16.36,9.924,1.288,-5.456,0.0,0.0,0.0,7.079999999999998,189.72,313.68,392.336,357.74,190.8,0.0,0.0,0.0,1451.3561,1451.3561,615.2847,18.4554,50.54419999999999,15.9,48.2,36.0,435.0,1.24,19.6,7.0,43.5,,6.983401375570061,0.1152331919396063,SpatialPred,6.260930669774713,BayesianBlend,104,,0
117.4375,40.2708,28.0,-13.412,186.0,9.284,11.7567,28.3895,1126.0802,28.0,-13.412,41.412,22.376,-5.41,22.376,-5.41,549.0,186.0,3.0,130.6712,407.0,10.0,407.0,10.0,3.0,4.0,8.0,17.0,35.0,73.0,186.0,148.0,49.0,17.0,6.0,3.0,-7.256,-4.136,2.56,11.116,16.98,21.28,23.468,22.392,17.192,10.668,2.0,-4.848,0.0,0.0,0.0,33.48,216.38,338.4,417.508,384.152,215.76,20.708,0.0,0.0,1605.68,1626.388,419.1063,17.9039,113.021,15.9,47.5,36.5,457.0,1.23,19.8,6.9,45.7,,7.018718080073166,0.1152331919396063,SpatialPred,6.388939814979808,BayesianBlend,105,,0
117.4792,40.2708,27.96,-13.64,185.0,9.2253,11.8467,28.4776,1129.1898,27.96,-13.64,41.6,22.3407,-5.52,22.3407,-5.52,549.0,185.0,3.0,130.5534,407.0,10.0,407.0,10.0,3.0,4.0,8.0,17.0,35.0,73.0,185.0,149.0,49.0,17.0,6.0,3.0,-7.372,-4.2,2.492,11.072,16.952,21.26,23.424,22.364,17.152,10.62,1.94,-4.968,0.0,0.0,0.0,32.16,215.512,337.8,416.144,383.284,214.56,19.22,0.0,0.0,1599.46,1618.68,419.5739,15.2551,280.0312,15.5,44.4,40.0,464.0,1.22,19.8,6.8,46.4,,7.027770529714321,0.1152331919396063,SpatialPred,6.492784595533033,BayesianBlend,106,,0
117.5208,40.2708,27.484,-14.092,186.0,8.7315,11.7763,28.3248,1129.6954,27.484,-14.092,41.576,21.8673,-6.0067,21.8673,-6.0067,558.0,186.0,3.0,129.5487,412.0,10.0,412.0,10.0,3.0,4.0,8.0,18.0,36.0,75.0,186.0,151.0,50.0,18.0,6.0,3.0,-7.836,-4.732,1.94,10.504,16.456,20.772,22.96,21.876,16.68,10.156,1.4520000000000002,-5.452,0.0,0.0,0.0,15.119999999999996,200.136,323.16,401.76,368.156,200.4,4.835999999999999,0.0,0.0,1508.7319,1513.5679,499.0481,13.8744,180.7456,14.6,43.2,42.3,517.0,1.2,19.7,6.7,51.7,,7.0014850510549484,0.1152331919396063,SpatialPred,6.744533771060612,BayesianBlend,107,,0
