gridcell,CO2,SAT_1,BD_1,SOC_1,PH_1,WN,WR,xWIrri,MN,MR,xMIrri,Period,SSP,GCMsLabel,GHG,NetGHG,Yield,WMSOC,New_GHG,New_NetGHG,New_Yield,New_WMSOC,lon,lat,source_batch
104839.0,437.32,0.45,1.3,0.73,8.01,156.89538,0.76,198.9204,183.17,0.94,180.34,2030s,ssp245,FGOALS_g3,8634.745838041512,7885.595838041512,13.925105237960816,-749.15,10376.16108572451,9578.39108572451,14.867053899765017,-797.77,116.75833333333333,40.04166666666667,Xiao2024_rds_2030s
104839.0,456.39,0.45,1.3,0.73,8.01,154.46880000000002,0.75,217.91154,184.2,0.93,154.77849999999998,2030s,ssp585,FGOALS_g3,8964.267935599428,8230.936935599428,13.609144806861876,-733.331,10479.823236311864,9694.024236311863,14.875705547332764,-785.799,116.75833333333333,40.04166666666667,Xiao2024_rds_2030s
104839.0,437.32,0.45,1.3,0.73,8.01,158.883,0.76,239.2425,191.07,0.94,173.37,2030s,ssp245,GFDL_ESM4,9459.724612332786,8737.746612332787,14.984533286094669,-721.978,10489.767751199535,9717.069751199537,15.6076877450943,-772.698,116.75833333333333,40.04166666666667,Xiao2024_rds_2030s
104839.0,456.39,0.45,1.3,0.73,8.01,162.38807999999997,0.7,287.4662,173.93,0.94,150.40849999999998,2030s,ssp585,GFDL_ESM4,9250.656490052404,8619.281490052404,14.478928232192994,-631.375,10612.798086080911,9930.667086080912,14.821220798492432,-682.131,116.75833333333333,40.04166666666667,Xiao2024_rds_2030s
104839.0,437.32,0.45,1.3,0.73,8.01,172.66973999999996,0.8,182.6034,170.87,0.95,139.01,2030s,ssp245,HadGEM3_GC31_LL,8143.761062104786,7374.580062104786,14.36967737674713,-769.181,10364.238231709704,9597.167231709704,15.511619005203247,-767.071,116.75833333333333,40.04166666666667,Xiao2024_rds_2030s
104839.0,456.39,0.45,1.3,0.73,8.01,161.06616,0.75,211.20918,172.49,0.93,139.49499999999998,2030s,ssp585,HadGEM3_GC31_LL,8344.442822868721,7600.907822868721,14.035623860359191,-743.535,10364.58890388661,9595.73090388661,14.997059884071351,-768.858,116.75833333333333,40.04166666666667,Xiao2024_rds_2030s
104839.0,437.32,0.45,1.3,0.73,8.01,158.47788,0.76,209.7102,183.27,0.93,179.82,2030s,ssp245,IPSL_CM6A_LR,8755.69044246937,7945.625442469369,14.684976196289064,-810.065,10369.645850845423,9513.720850845426,15.553314380645752,-855.925,116.75833333333333,40.04166666666667,Xiao2024_rds_2030s
104839.0,456.39,0.45,1.3,0.73,8.01,161.82504000000003,0.78,195.01888,177.99,0.94,153.15699999999998,2030s,ssp585,IPSL_CM6A_LR,8323.534527763784,7558.840527763785,14.2522873878479,-764.694,10372.913098862871,9569.120098862872,15.353993301391602,-803.793,116.75833333333333,40.04166666666667,Xiao2024_rds_2030s
104839.0,437.32,0.45,1.3,0.73,8.01,172.59377999999998,0.77,199.6554,182.6,0.94,168.14,2030s,ssp245,MIROC6,8848.592908671955,8015.3799086719555,14.27770621776581,-833.213,10763.044036984122,9889.734036984122,14.955787158012392,-873.31,116.75833333333333,40.04166666666667,Xiao2024_rds_2030s
104839.0,456.39,0.45,1.3,0.73,8.01,171.666,0.8,186.59144,171.21,0.94,146.1075,2030s,ssp585,MIROC6,8319.297473095563,7629.788473095563,14.520597982406615,-689.509,10600.89767031978,9887.50667031978,15.456759181022644,-713.391,116.75833333333333,40.04166666666667,Xiao2024_rds_2030s
104839.0,512.23,0.45,1.3,0.73,8.01,164.7162,0.69,225.20399999999995,143.71,0.87,136.2688,2060s,ssp245,BCC_CSM2_MR,7770.207680717792,7493.088680717792,14.56300847530365,-277.119,10461.2598506209,10101.701850620902,15.465008759498597,-359.558,116.75833333333333,40.04166666666667,Xiao2024_rds_2060s
104839.0,641.34,0.45,1.3,0.73,8.01,182.0754,0.71,86.39568,123.17,0.8,147.9114,2060s,ssp585,BCC_CSM2_MR,6622.551914327766,6441.618914327766,11.99063985347748,-180.933,10993.258335436773,10808.820335436772,14.480067343711854,-184.438,116.75833333333333,40.04166666666667,Xiao2024_rds_2060s
104839.0,512.23,0.45,1.3,0.73,8.01,142.41743999999997,0.68,248.9004,175.03,0.91,186.2272,2060s,ssp245,FGOALS_g3,8844.25501133185,8488.11101133185,14.443264627456667,-356.144,10378.215476631796,9974.600476631796,15.37727783203125,-403.615,116.75833333333333,40.04166666666667,Xiao2024_rds_2060s
104839.0,641.34,0.45,1.3,0.73,8.01,154.9197,0.65,259.6104,153.42,0.79,182.8876,2060s,ssp585,FGOALS_g3,8722.491382019261,8569.491382019261,14.242633891105651,-153.0,10543.688661898565,10286.594661898564,14.997914838790894,-257.094,116.75833333333333,40.04166666666667,Xiao2024_rds_2060s
104839.0,512.23,0.45,1.3,0.73,8.01,144.71027999999998,0.25,223.8957,176.45,0.86,173.5424,2060s,ssp245,GFDL_ESM4,8630.295455438685,8368.802455438685,14.522938585281372,-261.493,10456.826011980962,10039.485011980962,15.564850959777832,-417.341,116.75833333333333,40.04166666666667,Xiao2024_rds_2060s
104839.0,641.34,0.45,1.3,0.73,8.01,155.48129999999998,0.54,268.002,149.49,0.79,154.6146,2060s,ssp585,GFDL_ESM4,8586.27864847986,8476.95664847986,13.944739079475404,-109.322,10794.51338991065,10588.73738991065,14.774753813743592,-205.776,116.75833333333333,40.04166666666667,Xiao2024_rds_2060s
104839.0,512.23,0.45,1.3,0.73,8.01,178.497,0.8,141.3258,133.59,0.92,171.4816,2060s,ssp245,HadGEM3_GC31_LL,7273.566514304698,6903.936514304698,14.36447138786316,-369.63,10647.222934296831,10355.284934296831,15.473123178482057,-291.938,116.75833333333333,40.04166666666667,Xiao2024_rds_2060s
104839.0,641.34,0.45,1.3,0.73,8.01,168.5502,0.71,93.00312,130.94,0.67,222.2052,2060s,ssp585,HadGEM3_GC31_LL,7236.186145762503,7077.436145762503,13.068749284744264,-158.75,10773.887074861888,10635.060074861887,14.899501428604124,-138.827,116.75833333333333,40.04166666666667,Xiao2024_rds_2060s
104839.0,512.23,0.45,1.3,0.73,8.01,165.09635999999998,0.64,224.4396,137.67,0.87,126.5024,2060s,ssp245,IPSL_CM6A_LR,7628.960069740834,7425.350069740834,13.971047544479372,-203.61,10472.113015498113,10181.942015498113,14.902016625404356,-290.171,116.75833333333333,40.04166666666667,Xiao2024_rds_2060s
104839.0,641.34,0.45,1.3,0.73,8.01,165.9528,0.65,102.84624,129.92,0.73,174.3126,2060s,ssp585,IPSL_CM6A_LR,6957.681987692988,6823.764987692987,12.943913078308109,-133.917,10842.640862651911,10688.70786265191,15.093377494812012,-153.933,116.75833333333333,40.04166666666667,Xiao2024_rds_2060s
104839.0,512.23,0.45,1.3,0.73,8.01,175.36068,0.34,176.92919999999998,165.75,0.88,172.7872,2060s,ssp245,MIROC6,8788.22164078642,8437.07564078642,13.829406309127808,-351.146,10684.260151232673,10294.617151232673,15.09228729724884,-389.643,116.75833333333333,40.04166666666667,Xiao2024_rds_2060s
104839.0,641.34,0.45,1.3,0.73,8.01,161.8695,0.6,183.16368,143.39,0.81,159.446,2060s,ssp585,MIROC6,7747.031143063998,7529.599143063998,13.849464201927187,-217.432,10739.90165899449,10449.36865899449,14.944830746650698,-290.533,116.75833333333333,40.04166666666667,Xiao2024_rds_2060s
104840.0,437.32,0.45,1.3,0.73,8.01,158.4399,0.76,195.0543,173.74,0.94,201.48,2030s,ssp245,BCC_CSM2_MR,8677.784344727275,7860.329344727275,14.575245642662049,-817.455,10323.56343628647,9498.91243628647,15.227619881629945,-824.651,116.76666666666668,40.04166666666667,Xiao2024_rds_2030s
104840.0,456.39,0.45,1.3,0.73,8.01,160.30728000000002,0.72,225.64612,170.32,0.93,159.4245,2030s,ssp585,BCC_CSM2_MR,8716.540211085709,7983.389211085709,14.872335577011109,-733.151,10473.0186869584,9711.3036869584,15.434436902999876,-761.715,116.76666666666668,40.04166666666667,Xiao2024_rds_2030s
104840.0,437.32,0.45,1.3,0.73,8.01,156.89538,0.76,198.9204,183.17,0.94,180.34,2030s,ssp245,FGOALS_g3,8634.745838041512,7885.595838041512,13.925105237960816,-749.15,10376.16108572451,9578.39108572451,14.867053899765017,-797.77,116.76666666666668,40.04166666666667,Xiao2024_rds_2030s
104840.0,456.39,0.45,1.3,0.73,8.01,154.46880000000002,0.75,217.91154,184.2,0.93,154.77849999999998,2030s,ssp585,FGOALS_g3,8964.267935599428,8230.936935599428,13.609144806861876,-733.331,10479.823236311864,9694.024236311863,14.875705547332764,-785.799,116.76666666666668,40.04166666666667,Xiao2024_rds_2030s
104840.0,437.32,0.45,1.3,0.73,8.01,158.883,0.76,239.2425,191.07,0.94,173.37,2030s,ssp245,GFDL_ESM4,9459.724612332786,8737.746612332787,14.984533286094669,-721.978,10489.767751199535,9717.069751199537,15.6076877450943,-772.698,116.76666666666668,40.04166666666667,Xiao2024_rds_2030s
104840.0,456.39,0.45,1.3,0.73,8.01,162.38807999999997,0.7,287.4662,173.93,0.94,150.40849999999998,2030s,ssp585,GFDL_ESM4,9250.656490052404,8619.281490052404,14.478928232192994,-631.375,10612.798086080911,9930.667086080912,14.821220798492432,-682.131,116.76666666666668,40.04166666666667,Xiao2024_rds_2030s
104840.0,437.32,0.45,1.3,0.73,8.01,172.66973999999996,0.8,182.6034,170.87,0.95,139.01,2030s,ssp245,HadGEM3_GC31_LL,8143.761062104786,7374.580062104786,14.36967737674713,-769.181,10364.238231709704,9597.167231709704,15.511619005203247,-767.071,116.76666666666668,40.04166666666667,Xiao2024_rds_2030s
104840.0,456.39,0.45,1.3,0.73,8.01,161.06616,0.75,211.20918,172.49,0.93,139.49499999999998,2030s,ssp585,HadGEM3_GC31_LL,8344.442822868721,7600.907822868721,14.035623860359191,-743.535,10364.58890388661,9595.73090388661,14.997059884071351,-768.858,116.76666666666668,40.04166666666667,Xiao2024_rds_2030s
104840.0,437.32,0.45,1.3,0.73,8.01,158.47788,0.76,209.7102,183.27,0.93,179.82,2030s,ssp245,IPSL_CM6A_LR,8755.69044246937,7945.625442469369,14.684976196289064,-810.065,10369.645850845423,9513.720850845426,15.553314380645752,-855.925,116.76666666666668,40.04166666666667,Xiao2024_rds_2030s
104840.0,456.39,0.45,1.3,0.73,8.01,161.82504000000003,0.78,195.01888,177.99,0.94,153.15699999999998,2030s,ssp585,IPSL_CM6A_LR,8323.534527763784,7558.840527763785,14.2522873878479,-764.694,10372.913098862871,9569.120098862872,15.353993301391602,-803.793,116.76666666666668,40.04166666666667,Xiao2024_rds_2030s
104840.0,437.32,0.45,1.3,0.73,8.01,172.59377999999998,0.77,199.6554,182.6,0.94,168.14,2030s,ssp245,MIROC6,8848.592908671955,8015.3799086719555,14.27770621776581,-833.213,10763.044036984122,9889.734036984122,14.955787158012392,-873.31,116.76666666666668,40.04166666666667,Xiao2024_rds_2030s
104840.0,456.39,0.45,1.3,0.73,8.01,171.666,0.8,186.59144,171.21,0.94,146.1075,2030s,ssp585,MIROC6,8319.297473095563,7629.788473095563,14.520597982406615,-689.509,10600.89767031978,9887.50667031978,15.456759181022644,-713.391,116.76666666666668,40.04166666666667,Xiao2024_rds_2030s
104840.0,512.23,0.45,1.3,0.73,8.01,164.7162,0.69,225.20399999999995,143.71,0.87,136.2688,2060s,ssp245,BCC_CSM2_MR,7770.207680717792,7493.088680717792,14.56300847530365,-277.119,10461.2598506209,10101.701850620902,15.465008759498597,-359.558,116.76666666666668,40.04166666666667,Xiao2024_rds_2060s
104840.0,641.34,0.45,1.3,0.73,8.01,182.0754,0.71,86.39568,123.17,0.8,147.9114,2060s,ssp585,BCC_CSM2_MR,6622.551914327766,6441.618914327766,11.99063985347748,-180.933,10993.258335436773,10808.820335436772,14.480067343711854,-184.438,116.76666666666668,40.04166666666667,Xiao2024_rds_2060s
104840.0,512.23,0.45,1.3,0.73,8.01,142.41743999999997,0.68,248.9004,175.03,0.91,186.2272,2060s,ssp245,FGOALS_g3,8844.25501133185,8488.11101133185,14.443264627456667,-356.144,10378.215476631796,9974.600476631796,15.37727783203125,-403.615,116.76666666666668,40.04166666666667,Xiao2024_rds_2060s
104840.0,641.34,0.45,1.3,0.73,8.01,154.9197,0.65,259.6104,153.42,0.79,182.8876,2060s,ssp585,FGOALS_g3,8722.491382019261,8569.491382019261,14.242633891105651,-153.0,10543.688661898565,10286.594661898564,14.997914838790894,-257.094,116.76666666666668,40.04166666666667,Xiao2024_rds_2060s
104840.0,512.23,0.45,1.3,0.73,8.01,144.71027999999998,0.25,223.8957,176.45,0.86,173.5424,2060s,ssp245,GFDL_ESM4,8630.295455438685,8368.802455438685,14.522938585281372,-261.493,10456.826011980962,10039.485011980962,15.564850959777832,-417.341,116.76666666666668,40.04166666666667,Xiao2024_rds_2060s
104840.0,641.34,0.45,1.3,0.73,8.01,155.48129999999998,0.54,268.002,149.49,0.79,154.6146,2060s,ssp585,GFDL_ESM4,8586.27864847986,8476.95664847986,13.944739079475404,-109.322,10794.51338991065,10588.73738991065,14.774753813743592,-205.776,116.76666666666668,40.04166666666667,Xiao2024_rds_2060s
104840.0,512.23,0.45,1.3,0.73,8.01,178.497,0.8,141.3258,133.59,0.92,171.4816,2060s,ssp245,HadGEM3_GC31_LL,7273.566514304698,6903.936514304698,14.36447138786316,-369.63,10647.222934296831,10355.284934296831,15.473123178482057,-291.938,116.76666666666668,40.04166666666667,Xiao2024_rds_2060s
104840.0,641.34,0.45,1.3,0.73,8.01,168.5502,0.71,93.00312,130.94,0.67,222.2052,2060s,ssp585,HadGEM3_GC31_LL,7236.186145762503,7077.436145762503,13.068749284744264,-158.75,10773.887074861888,10635.060074861887,14.899501428604124,-138.827,116.76666666666668,40.04166666666667,Xiao2024_rds_2060s
104840.0,512.23,0.45,1.3,0.73,8.01,165.09635999999998,0.64,224.4396,137.67,0.87,126.5024,2060s,ssp245,IPSL_CM6A_LR,7628.960069740834,7425.350069740834,13.971047544479372,-203.61,10472.113015498113,10181.942015498113,14.902016625404356,-290.171,116.76666666666668,40.04166666666667,Xiao2024_rds_2060s
104840.0,641.34,0.45,1.3,0.73,8.01,165.9528,0.65,102.84624,129.92,0.73,174.3126,2060s,ssp585,IPSL_CM6A_LR,6957.681987692988,6823.764987692987,12.943913078308109,-133.917,10842.640862651911,10688.70786265191,15.093377494812012,-153.933,116.76666666666668,40.04166666666667,Xiao2024_rds_2060s
104840.0,512.23,0.45,1.3,0.73,8.01,175.36068,0.34,176.92919999999998,165.75,0.88,172.7872,2060s,ssp245,MIROC6,8788.22164078642,8437.07564078642,13.829406309127808,-351.146,10684.260151232673,10294.617151232673,15.09228729724884,-389.643,116.76666666666668,40.04166666666667,Xiao2024_rds_2060s
104840.0,641.34,0.45,1.3,0.73,8.01,161.8695,0.6,183.16368,143.39,0.81,159.446,2060s,ssp585,MIROC6,7747.031143063998,7529.599143063998,13.849464201927187,-217.432,10739.90165899449,10449.36865899449,14.944830746650698,-290.533,116.76666666666668,40.04166666666667,Xiao2024_rds_2060s
104841.0,437.32,0.45,1.3,0.73,8.01,158.4399,0.76,195.0543,173.74,0.94,201.48,2030s,ssp245,BCC_CSM2_MR,8677.784344727275,7860.329344727275,14.575245642662049,-817.455,10323.56343628647,9498.91243628647,15.227619881629945,-824.651,116.775,40.04166666666667,Xiao2024_rds_2030s
104841.0,456.39,0.45,1.3,0.73,8.01,160.30728000000002,0.72,225.64612,170.32,0.93,159.4245,2030s,ssp585,BCC_CSM2_MR,8716.540211085709,7983.389211085709,14.872335577011109,-733.151,10473.0186869584,9711.3036869584,15.434436902999876,-761.715,116.775,40.04166666666667,Xiao2024_rds_2030s
104841.0,437.32,0.45,1.3,0.73,8.01,156.89538,0.76,198.9204,183.17,0.94,180.34,2030s,ssp245,FGOALS_g3,8634.745838041512,7885.595838041512,13.925105237960816,-749.15,10376.16108572451,9578.39108572451,14.867053899765017,-797.77,116.775,40.04166666666667,Xiao2024_rds_2030s
104841.0,456.39,0.45,1.3,0.73,8.01,154.46880000000002,0.75,217.91154,184.2,0.93,154.77849999999998,2030s,ssp585,FGOALS_g3,8964.267935599428,8230.936935599428,13.609144806861876,-733.331,10479.823236311864,9694.024236311863,14.875705547332764,-785.799,116.775,40.04166666666667,Xiao2024_rds_2030s
104841.0,437.32,0.45,1.3,0.73,8.01,158.883,0.76,239.2425,191.07,0.94,173.37,2030s,ssp245,GFDL_ESM4,9459.724612332786,8737.746612332787,14.984533286094669,-721.978,10489.767751199535,9717.069751199537,15.6076877450943,-772.698,116.775,40.04166666666667,Xiao2024_rds_2030s
104841.0,456.39,0.45,1.3,0.73,8.01,162.38807999999997,0.7,287.4662,173.93,0.94,150.40849999999998,2030s,ssp585,GFDL_ESM4,9250.656490052404,8619.281490052404,14.478928232192994,-631.375,10612.798086080911,9930.667086080912,14.821220798492432,-682.131,116.775,40.04166666666667,Xiao2024_rds_2030s
104841.0,437.32,0.45,1.3,0.73,8.01,172.66973999999996,0.8,182.6034,170.87,0.95,139.01,2030s,ssp245,HadGEM3_GC31_LL,8143.761062104786,7374.580062104786,14.36967737674713,-769.181,10364.238231709704,9597.167231709704,15.511619005203247,-767.071,116.775,40.04166666666667,Xiao2024_rds_2030s
104841.0,456.39,0.45,1.3,0.73,8.01,161.06616,0.75,211.20918,172.49,0.93,139.49499999999998,2030s,ssp585,HadGEM3_GC31_LL,8344.442822868721,7600.907822868721,14.035623860359191,-743.535,10364.58890388661,9595.73090388661,14.997059884071351,-768.858,116.775,40.04166666666667,Xiao2024_rds_2030s
104841.0,437.32,0.45,1.3,0.73,8.01,158.47788,0.76,209.7102,183.27,0.93,179.82,2030s,ssp245,IPSL_CM6A_LR,8755.69044246937,7945.625442469369,14.684976196289064,-810.065,10369.645850845423,9513.720850845426,15.553314380645752,-855.925,116.775,40.04166666666667,Xiao2024_rds_2030s
104841.0,456.39,0.45,1.3,0.73,8.01,161.82504000000003,0.78,195.01888,177.99,0.94,153.15699999999998,2030s,ssp585,IPSL_CM6A_LR,8323.534527763784,7558.840527763785,14.2522873878479,-764.694,10372.913098862871,9569.120098862872,15.353993301391602,-803.793,116.775,40.04166666666667,Xiao2024_rds_2030s
104841.0,437.32,0.45,1.3,0.73,8.01,172.59377999999998,0.77,199.6554,182.6,0.94,168.14,2030s,ssp245,MIROC6,8848.592908671955,8015.3799086719555,14.27770621776581,-833.213,10763.044036984122,9889.734036984122,14.955787158012392,-873.31,116.775,40.04166666666667,Xiao2024_rds_2030s
104841.0,456.39,0.45,1.3,0.73,8.01,171.666,0.8,186.59144,171.21,0.94,146.1075,2030s,ssp585,MIROC6,8319.297473095563,7629.788473095563,14.520597982406615,-689.509,10600.89767031978,9887.50667031978,15.456759181022644,-713.391,116.775,40.04166666666667,Xiao2024_rds_2030s
104841.0,512.23,0.45,1.3,0.73,8.01,164.7162,0.69,225.20399999999995,143.71,0.87,136.2688,2060s,ssp245,BCC_CSM2_MR,7770.207680717792,7493.088680717792,14.56300847530365,-277.119,10461.2598506209,10101.701850620902,15.465008759498597,-359.558,116.775,40.04166666666667,Xiao2024_rds_2060s
104841.0,641.34,0.45,1.3,0.73,8.01,182.0754,0.71,86.39568,123.17,0.8,147.9114,2060s,ssp585,BCC_CSM2_MR,6622.551914327766,6441.618914327766,11.99063985347748,-180.933,10993.258335436773,10808.820335436772,14.480067343711854,-184.438,116.775,40.04166666666667,Xiao2024_rds_2060s
104841.0,512.23,0.45,1.3,0.73,8.01,142.41743999999997,0.68,248.9004,175.03,0.91,186.2272,2060s,ssp245,FGOALS_g3,8844.25501133185,8488.11101133185,14.443264627456667,-356.144,10378.215476631796,9974.600476631796,15.37727783203125,-403.615,116.775,40.04166666666667,Xiao2024_rds_2060s
104841.0,641.34,0.45,1.3,0.73,8.01,154.9197,0.65,259.6104,153.42,0.79,182.8876,2060s,ssp585,FGOALS_g3,8722.491382019261,8569.491382019261,14.242633891105651,-153.0,10543.688661898565,10286.594661898564,14.997914838790894,-257.094,116.775,40.04166666666667,Xiao2024_rds_2060s
104841.0,512.23,0.45,1.3,0.73,8.01,144.71027999999998,0.25,223.8957,176.45,0.86,173.5424,2060s,ssp245,GFDL_ESM4,8630.295455438685,8368.802455438685,14.522938585281372,-261.493,10456.826011980962,10039.485011980962,15.564850959777832,-417.341,116.775,40.04166666666667,Xiao2024_rds_2060s
104841.0,641.34,0.45,1.3,0.73,8.01,155.48129999999998,0.54,268.002,149.49,0.79,154.6146,2060s,ssp585,GFDL_ESM4,8586.27864847986,8476.95664847986,13.944739079475404,-109.322,10794.51338991065,10588.73738991065,14.774753813743592,-205.776,116.775,40.04166666666667,Xiao2024_rds_2060s
104841.0,512.23,0.45,1.3,0.73,8.01,178.497,0.8,141.3258,133.59,0.92,171.4816,2060s,ssp245,HadGEM3_GC31_LL,7273.566514304698,6903.936514304698,14.36447138786316,-369.63,10647.222934296831,10355.284934296831,15.473123178482057,-291.938,116.775,40.04166666666667,Xiao2024_rds_2060s
104841.0,641.34,0.45,1.3,0.73,8.01,168.5502,0.71,93.00312,130.94,0.67,222.2052,2060s,ssp585,HadGEM3_GC31_LL,7236.186145762503,7077.436145762503,13.068749284744264,-158.75,10773.887074861888,10635.060074861887,14.899501428604124,-138.827,116.775,40.04166666666667,Xiao2024_rds_2060s
104841.0,512.23,0.45,1.3,0.73,8.01,165.09635999999998,0.64,224.4396,137.67,0.87,126.5024,2060s,ssp245,IPSL_CM6A_LR,7628.960069740834,7425.350069740834,13.971047544479372,-203.61,10472.113015498113,10181.942015498113,14.902016625404356,-290.171,116.775,40.04166666666667,Xiao2024_rds_2060s
104841.0,641.34,0.45,1.3,0.73,8.01,165.9528,0.65,102.84624,129.92,0.73,174.3126,2060s,ssp585,IPSL_CM6A_LR,6957.681987692988,6823.764987692987,12.943913078308109,-133.917,10842.640862651911,10688.70786265191,15.093377494812012,-153.933,116.775,40.04166666666667,Xiao2024_rds_2060s
104841.0,512.23,0.45,1.3,0.73,8.01,175.36068,0.34,176.92919999999998,165.75,0.88,172.7872,2060s,ssp245,MIROC6,8788.22164078642,8437.07564078642,13.829406309127808,-351.146,10684.260151232673,10294.617151232673,15.09228729724884,-389.643,116.775,40.04166666666667,Xiao2024_rds_2060s
104841.0,641.34,0.45,1.3,0.73,8.01,161.8695,0.6,183.16368,143.39,0.81,159.446,2060s,ssp585,MIROC6,7747.031143063998,7529.599143063998,13.849464201927187,-217.432,10739.90165899449,10449.36865899449,14.944830746650698,-290.533,116.775,40.04166666666667,Xiao2024_rds_2060s
104842.0,437.32,0.45,1.3,0.73,8.01,158.4399,0.76,195.0543,173.74,0.94,201.48,2030s,ssp245,BCC_CSM2_MR,8677.784344727275,7860.329344727275,14.575245642662049,-817.455,10323.56343628647,9498.91243628647,15.227619881629945,-824.651,116.78333333333332,40.04166666666667,Xiao2024_rds_2030s
104842.0,456.39,0.45,1.3,0.73,8.01,160.30728000000002,0.72,225.64612,170.32,0.93,159.4245,2030s,ssp585,BCC_CSM2_MR,8716.540211085709,7983.389211085709,14.872335577011109,-733.151,10473.0186869584,9711.3036869584,15.434436902999876,-761.715,116.78333333333332,40.04166666666667,Xiao2024_rds_2030s
104842.0,437.32,0.45,1.3,0.73,8.01,156.89538,0.76,198.9204,183.17,0.94,180.34,2030s,ssp245,FGOALS_g3,8634.745838041512,7885.595838041512,13.925105237960816,-749.15,10376.16108572451,9578.39108572451,14.867053899765017,-797.77,116.78333333333332,40.04166666666667,Xiao2024_rds_2030s
104842.0,456.39,0.45,1.3,0.73,8.01,154.46880000000002,0.75,217.91154,184.2,0.93,154.77849999999998,2030s,ssp585,FGOALS_g3,8964.267935599428,8230.936935599428,13.609144806861876,-733.331,10479.823236311864,9694.024236311863,14.875705547332764,-785.799,116.78333333333332,40.04166666666667,Xiao2024_rds_2030s
104842.0,437.32,0.45,1.3,0.73,8.01,158.883,0.76,239.2425,191.07,0.94,173.37,2030s,ssp245,GFDL_ESM4,9459.724612332786,8737.746612332787,14.984533286094669,-721.978,10489.767751199535,9717.069751199537,15.6076877450943,-772.698,116.78333333333332,40.04166666666667,Xiao2024_rds_2030s
104842.0,456.39,0.45,1.3,0.73,8.01,162.38807999999997,0.7,287.4662,173.93,0.94,150.40849999999998,2030s,ssp585,GFDL_ESM4,9250.656490052404,8619.281490052404,14.478928232192994,-631.375,10612.798086080911,9930.667086080912,14.821220798492432,-682.131,116.78333333333332,40.04166666666667,Xiao2024_rds_2030s
104842.0,437.32,0.45,1.3,0.73,8.01,172.66973999999996,0.8,182.6034,170.87,0.95,139.01,2030s,ssp245,HadGEM3_GC31_LL,8143.761062104786,7374.580062104786,14.36967737674713,-769.181,10364.238231709704,9597.167231709704,15.511619005203247,-767.071,116.78333333333332,40.04166666666667,Xiao2024_rds_2030s
104842.0,456.39,0.45,1.3,0.73,8.01,161.06616,0.75,211.20918,172.49,0.93,139.49499999999998,2030s,ssp585,HadGEM3_GC31_LL,8344.442822868721,7600.907822868721,14.035623860359191,-743.535,10364.58890388661,9595.73090388661,14.997059884071351,-768.858,116.78333333333332,40.04166666666667,Xiao2024_rds_2030s
104842.0,437.32,0.45,1.3,0.73,8.01,158.47788,0.76,209.7102,183.27,0.93,179.82,2030s,ssp245,IPSL_CM6A_LR,8755.69044246937,7945.625442469369,14.684976196289064,-810.065,10369.645850845423,9513.720850845426,15.553314380645752,-855.925,116.78333333333332,40.04166666666667,Xiao2024_rds_2030s
104842.0,456.39,0.45,1.3,0.73,8.01,161.82504000000003,0.78,195.01888,177.99,0.94,153.15699999999998,2030s,ssp585,IPSL_CM6A_LR,8323.534527763784,7558.840527763785,14.2522873878479,-764.694,10372.913098862871,9569.120098862872,15.353993301391602,-803.793,116.78333333333332,40.04166666666667,Xiao2024_rds_2030s
104842.0,437.32,0.45,1.3,0.73,8.01,172.59377999999998,0.77,199.6554,182.6,0.94,168.14,2030s,ssp245,MIROC6,8848.592908671955,8015.3799086719555,14.27770621776581,-833.213,10763.044036984122,9889.734036984122,14.955787158012392,-873.31,116.78333333333332,40.04166666666667,Xiao2024_rds_2030s
104842.0,456.39,0.45,1.3,0.73,8.01,171.666,0.8,186.59144,171.21,0.94,146.1075,2030s,ssp585,MIROC6,8319.297473095563,7629.788473095563,14.520597982406615,-689.509,10600.89767031978,9887.50667031978,15.456759181022644,-713.391,116.78333333333332,40.04166666666667,Xiao2024_rds_2030s
104842.0,512.23,0.45,1.3,0.73,8.01,164.7162,0.69,225.20399999999995,143.71,0.87,136.2688,2060s,ssp245,BCC_CSM2_MR,7770.207680717792,7493.088680717792,14.56300847530365,-277.119,10461.2598506209,10101.701850620902,15.465008759498597,-359.558,116.78333333333332,40.04166666666667,Xiao2024_rds_2060s
104842.0,641.34,0.45,1.3,0.73,8.01,182.0754,0.71,86.39568,123.17,0.8,147.9114,2060s,ssp585,BCC_CSM2_MR,6622.551914327766,6441.618914327766,11.99063985347748,-180.933,10993.258335436773,10808.820335436772,14.480067343711854,-184.438,116.78333333333332,40.04166666666667,Xiao2024_rds_2060s
104842.0,512.23,0.45,1.3,0.73,8.01,142.41743999999997,0.68,248.9004,175.03,0.91,186.2272,2060s,ssp245,FGOALS_g3,8844.25501133185,8488.11101133185,14.443264627456667,-356.144,10378.215476631796,9974.600476631796,15.37727783203125,-403.615,116.78333333333332,40.04166666666667,Xiao2024_rds_2060s
104842.0,641.34,0.45,1.3,0.73,8.01,154.9197,0.65,259.6104,153.42,0.79,182.8876,2060s,ssp585,FGOALS_g3,8722.491382019261,8569.491382019261,14.242633891105651,-153.0,10543.688661898565,10286.594661898564,14.997914838790894,-257.094,116.78333333333332,40.04166666666667,Xiao2024_rds_2060s
